fileName|text_x|normalizedTest_x
chunk_1174| ourselves. We all have many aspects of our personalities. Some of us are more| ourselves. We all have many aspects of our personalities. Some of us are more
chunk_1175| stable than others. Different sides of us appear under stressful conditions.| stable than others. Different sides of us appear under stressful conditions.
chunk_1176| Certain people bring out the best in us. Others bring out the worst. The teenage years are particularly important in terms of this| Certain people bring out the best in us. Others bring out the worst. The teenage years are particularly important in terms of this
chunk_1177| in a relationship. Self-doubt and insecurities that creep in during our formative years can cause| in a relationship. Self-doubt and insecurities that creep in during our formative years can cause
chunk_1178| throughout our entire lives. Buddhists try to attain a state of non-adulteration| throughout our entire lives. Buddhists try to attain a state of non-adulteration
chunk_1179| identification with the self. This does not mean that Buddhists are morbidly depressed or suicidal, on the| identification with the self. This does not mean that Buddhists are morbidly depressed or suicidal, on the
chunk_1180| contrary. Letting go of all imaginary aspects related to self-identification allows| contrary. Letting go of all imaginary aspects related to self-identification allows
chunk_1181| us to become natural, simple, and content. Instead of chasing after illusory dreams of the kinds of people we want to| us to become natural, simple, and content. Instead of chasing after illusory dreams of the kinds of people we want to
chunk_1182| become, the things we want to own, and power we want to command, we simply accept the here and the| become, the things we want to own, and power we want to command, we simply accept the here and the
chunk_1183| now and get on with things as best we can. Others might judge us and decide who| now and get on with things as best we can. Others might judge us and decide who
chunk_1184| or what we are, but inwardly we become free. Every moment is new| or what we are, but inwardly we become free. Every moment is new
chunk_1185| every moment we die in terms of our old selves and are reborn anew. Anything is possible. At| every moment we die in terms of our old selves and are reborn anew. Anything is possible. At
chunk_1186| this point the idea of the self disappears entirely. Thoughts,| this point the idea of the self disappears entirely. Thoughts,
chunk_1187| themselves are the thinkers, deeds themselves are the doers, and we are once again part of the vast ocean of life| themselves are the thinkers, deeds themselves are the doers, and we are once again part of the vast ocean of life
chunk_1188| changing at every moment. Gone are the worries about whether or not| changing at every moment. Gone are the worries about whether or not
chunk_1189| we are good enough by anyone's standards. Once the state of mind is experienced,| we are good enough by anyone's standards. Once the state of mind is experienced,
chunk_1190| you will see for yourself the value of leading a simple, honest life. Giving up the self does| you will see for yourself the value of leading a simple, honest life. Giving up the self does
chunk_1191| not lead to criminal mentality or social pathology. Instead, feelings of compassion| not lead to criminal mentality or social pathology. Instead, feelings of compassion
chunk_1192| compassion, and connectedness to all things rise up naturally. There is| compassion, and connectedness to all things rise up naturally. There is
chunk_1193| no more wanting, no more lacking. Each creature becomes an extension of the self. So why harm them?| no more wanting, no more lacking. Each creature becomes an extension of the self. So why harm them?
chunk_1194| Women in Buddhism What is the appropriate behavior for a man| Women in Buddhism What is the appropriate behavior for a man
chunk_1195| or a woman in the midst of this world where each person is clinging to his piece of debris. What| or a woman in the midst of this world where each person is clinging to his piece of debris. What
chunk_1196| What's the proper salutation between people as they pass each other in this flood? Buddha.| What's the proper salutation between people as they pass each other in this flood? Buddha.
chunk_1197| For many centuries, there has been discrimination against women in many parts of the world, including those where Buddhism| For many centuries, there has been discrimination against women in many parts of the world, including those where Buddhism
chunk_1198| Buddhism first started. What does Buddhism say about the status of women? In ancient India,| Buddhism first started. What does Buddhism say about the status of women? In ancient India,
chunk_1199| were not viewed as equal to men. As children, they were under the protection of parents until| were not viewed as equal to men. As children, they were under the protection of parents until
chunk_1200| and then came under the control of their husbands. If they were in a position of being a sex slave,| and then came under the control of their husbands. If they were in a position of being a sex slave,
chunk_1201| or third wife, their position was even worse. In some places, they were seen as being on par with the lowest caste.| or third wife, their position was even worse. In some places, they were seen as being on par with the lowest caste.
chunk_1202| the sudras. Women were seen as being fit for domestic duties only, raising children and taking care of the household.| the sudras. Women were seen as being fit for domestic duties only, raising children and taking care of the household.
chunk_1203| household. There was often little or no opportunity to educate themselves.| household. There was often little or no opportunity to educate themselves.
chunk_1204| Education was often seen as being unfit for women. When a woman became pregnant, the family hoped| Education was often seen as being unfit for women. When a woman became pregnant, the family hoped
chunk_1205| for a boy. Some of this sentiment was expressed in various parts of Buddha's teachings, given| for a boy. Some of this sentiment was expressed in various parts of Buddha's teachings, given
chunk_1206| in the environment that it developed in. Different schools of Buddhism variously accept or reject| in the environment that it developed in. Different schools of Buddhism variously accept or reject
chunk_1207| certain ancient documents or scriptures, and some of these texts deal with the issue of sexism. The Buddha himself, though,| certain ancient documents or scriptures, and some of these texts deal with the issue of sexism. The Buddha himself, though,
chunk_1208| harbored no such feelings of discrimination. When first asked whether or not women should be elected| harbored no such feelings of discrimination. When first asked whether or not women should be elected
chunk_1209| to follow him as devotees, the Buddha knew that this would cause problems because of the| to follow him as devotees, the Buddha knew that this would cause problems because of the
chunk_1210| dominant in that place at that time. He first refused women, but later changed his mind when he saw that| dominant in that place at that time. He first refused women, but later changed his mind when he saw that
chunk_1211| there were some women who would benefit deeply from following his teachings, despite the problems they would face.| there were some women who would benefit deeply from following his teachings, despite the problems they would face.
chunk_1212| the story developed as follows. Pashupati Gautami was the Buddhist| the story developed as follows. Pashupati Gautami was the Buddhist
chunk_1213| lost her mother, his deceased mother's sister. She loved the young boy in her charge very dearly and was most upset when he| lost her mother, his deceased mother's sister. She loved the young boy in her charge very dearly and was most upset when he
chunk_1214| decided to leave the family to further his spiritual pursuits. Both she and the Buddha's biological| decided to leave the family to further his spiritual pursuits. Both she and the Buddha's biological
chunk_1215| father, the king, were eventually deeply moved by the teachings of their son and followed| father, the king, were eventually deeply moved by the teachings of their son and followed
chunk_1216| his every word. She approached him one day to ask permission to become his follower, to which he refused| his every word. She approached him one day to ask permission to become his follower, to which he refused
chunk_1217| three times in all. Dejected and disappointed, she returned home, but she never gave up.| three times in all. Dejected and disappointed, she returned home, but she never gave up.
chunk_1218| She was joined by 500 maidens who also felt the urge to seek ordination amongst the following| She was joined by 500 maidens who also felt the urge to seek ordination amongst the following
chunk_1219| of this remarkable man. So they made a plan. They shaved their heads, and donned the yellow robes of the monks, and set| of this remarkable man. So they made a plan. They shaved their heads, and donned the yellow robes of the monks, and set
chunk_1220| off to catch up with the Buddha. They walked more than 350 miles and caused| off to catch up with the Buddha. They walked more than 350 miles and caused
chunk_1221| quite a commotion as they went. Crowds lined the dusty roads as they passed through each village. They stuck to their mission and eventually| quite a commotion as they went. Crowds lined the dusty roads as they passed through each village. They stuck to their mission and eventually
chunk_1222| eventually found their way to the Jetavana monastery, where the Buddha was then staying.| eventually found their way to the Jetavana monastery, where the Buddha was then staying.
chunk_1223| at the entrance by the Venerable Ananda, chief disciple of the Buddha. Taking compassion on these| at the entrance by the Venerable Ananda, chief disciple of the Buddha. Taking compassion on these
chunk_1224| Ananda approached the Buddha to beg him to allow women to join his followers. Finally, he did.| Ananda approached the Buddha to beg him to allow women to join his followers. Finally, he did.
chunk_1225| agreed, but stipulated eight conditions to their acceptance. Abiqu is a| agreed, but stipulated eight conditions to their acceptance. Abiqu is a
chunk_1226| male Buddhist monk and Bhikkhuni is a female Buddhist nun.| male Buddhist monk and Bhikkhuni is a female Buddhist nun.
chunk_1227| A biguni, even if she was in the order for 100 years, must respect a bigu| A biguni, even if she was in the order for 100 years, must respect a bigu
chunk_1228| even of a day's standing. 2. A bhikkhuni should reside within six hours traveling distance to and from the| even of a day's standing. 2. A bhikkhuni should reside within six hours traveling distance to and from the
chunk_1229| monastery where bhikkhus reside for advice. Three, on observance days a bhikkhuni should| monastery where bhikkhus reside for advice. Three, on observance days a bhikkhuni should
chunk_1230| consult the bhikkhus. 4. A bhikkhuni should spend the vassa| consult the bhikkhus. 4. A bhikkhuni should spend the vassa
chunk_1231| Rain's retreat under the orders of both bhikkhus and bhagunis. 5. A bhaguni should ply her legs| Rain's retreat under the orders of both bhikkhus and bhagunis. 5. A bhaguni should ply her legs
chunk_1232| by both the orders. 6. A bhikkhuni should, on two years, obtain the higher ordination| by both the orders. 6. A bhikkhuni should, on two years, obtain the higher ordination
chunk_1233| of both orders. 7. A bhikkhuni cannot scold a bhikkhu.| of both orders. 7. A bhikkhuni cannot scold a bhikkhu.
chunk_1234| 8. A bhikkhuni cannot advise a bhikkhu. Rather, it should be the other way about. To the Buddha, the difference| 8. A bhikkhuni cannot advise a bhikkhu. Rather, it should be the other way about. To the Buddha, the difference
chunk_1235| between men and women was merely a practical one. It had nothing to do with merit. Both were equally capable of realizing| between men and women was merely a practical one. It had nothing to do with merit. Both were equally capable of realizing
chunk_1236| truth about what he taught. However, he was a very practical man and knew there| truth about what he taught. However, he was a very practical man and knew there
chunk_1237| would be friction over his decision because of the dominant social culture. His rules for his| would be friction over his decision because of the dominant social culture. His rules for his
chunk_1238| were aimed at making things easier for all and maintaining order and focus on the essential teachings| were aimed at making things easier for all and maintaining order and focus on the essential teachings
chunk_1239| leading to liberation. This was always the important thing, and the details were not so much rules and regulations as advice| leading to liberation. This was always the important thing, and the details were not so much rules and regulations as advice
chunk_1240| on how to live peacefully, happily, and in an organized way.| on how to live peacefully, happily, and in an organized way.
chunk_1241| He gave wise counsel to men and women in the family situation, admonishing both to see the merits of the other.| He gave wise counsel to men and women in the family situation, admonishing both to see the merits of the other.
chunk_1242| to love their wives and to honor them for the vital role they play in the family| to love their wives and to honor them for the vital role they play in the family
chunk_1243| as nurturer and educator. He advised a wife to respect her husband and to| as nurturer and educator. He advised a wife to respect her husband and to
chunk_1244| to learn how to stand in for him when he had to be away or was indisposed. In this way, he could| to learn how to stand in for him when he had to be away or was indisposed. In this way, he could
chunk_1245| a practical, balanced partnership to take care of the needs of the family. Neither husband nor wife was more important.| a practical, balanced partnership to take care of the needs of the family. Neither husband nor wife was more important.
chunk_1246| than the other. Of course, it would take many years for this kind of equality to start to take root in society.| than the other. Of course, it would take many years for this kind of equality to start to take root in society.
chunk_1247| Traditions and cultural heritage runs deep, and people are slow to change.| Traditions and cultural heritage runs deep, and people are slow to change.
chunk_1248| In certain adaptations of Buddhism, for example the Pure Land School, popular in Kashmir| In certain adaptations of Buddhism, for example the Pure Land School, popular in Kashmir
chunk_1249| and Central Asia, it is stated that women first need to be reborn as men to attain enlightenment.| and Central Asia, it is stated that women first need to be reborn as men to attain enlightenment.
chunk_1250| Buddhist texts, on the other hand, document the lives and achievements of remarkable women, including the Chinese| Buddhist texts, on the other hand, document the lives and achievements of remarkable women, including the Chinese
chunk_1251| Buddhist Liao T'i Ma, called the Iron Grindstone, Mo Shan and Miao Jin. In acquiring| Buddhist Liao T'i Ma, called the Iron Grindstone, Mo Shan and Miao Jin. In acquiring
chunk_1252| the Dharma, all acquire the Dharma equally, all should pay homage to and hold in esteem| the Dharma, all acquire the Dharma equally, all should pay homage to and hold in esteem
chunk_1253| who has acquired the Dharma. Do not make an issue of whether it is a man or a woman. This is the| who has acquired the Dharma. Do not make an issue of whether it is a man or a woman. This is the
chunk_1254| the most wondrous law of the Buddha Dharma. I.I. Dogen 1200-1250| the most wondrous law of the Buddha Dharma. I.I. Dogen 1200-1250
chunk_1255| Other notable women in Buddhist literature include Sister Kima and Sister Sabai,| Other notable women in Buddhist literature include Sister Kima and Sister Sabai,
chunk_1256| both of whom showed great wisdom and compassion and attained final enlightenment. In most West| both of whom showed great wisdom and compassion and attained final enlightenment. In most West
chunk_1257| schools of Buddhism today, the gender issue is a non-issue. The teachings of the Buddha point out that all states of existence| schools of Buddhism today, the gender issue is a non-issue. The teachings of the Buddha point out that all states of existence
chunk_1258| are equally beneficial and equally temporary. What is important are not the outward things,| are equally beneficial and equally temporary. What is important are not the outward things,
chunk_1259| the body, the family, or the status in life, but the internal things, the mind, the state of the| the body, the family, or the status in life, but the internal things, the mind, the state of the
chunk_1260| mind. The old paradigm of men versus women is falling away, slowly but surely, though in many parts of the world women still live in| mind. The old paradigm of men versus women is falling away, slowly but surely, though in many parts of the world women still live in
chunk_1261| in extremely difficult conditions. Like all other forms of suffering, Buddhism and| in extremely difficult conditions. Like all other forms of suffering, Buddhism and
chunk_1262| aims to go directly to the root of the cause. Practical Buddhism in daily life.| aims to go directly to the root of the cause. Practical Buddhism in daily life.
chunk_1263| life. Every kind of work can be a pleasure. Even simple household tasks can be| life. Every kind of work can be a pleasure. Even simple household tasks can be
chunk_1264| opportunity to exercise and expand our caring, our effectiveness, our responsiveness.| opportunity to exercise and expand our caring, our effectiveness, our responsiveness.
chunk_1265| As we respond with caring and vision to all work, we develop our capacity to respond fully,| As we respond with caring and vision to all work, we develop our capacity to respond fully,
chunk_1266| to all of life. Every action generates positive energy which can be shared with others. These| to all of life. Every action generates positive energy which can be shared with others. These
chunk_1267| of caring and responsiveness are the greatest gift we can offer. Tarthang Tulku| of caring and responsiveness are the greatest gift we can offer. Tarthang Tulku
chunk_1268| So far, we have looked at the history and development of Buddhist ideas, and we have considered the most important concepts| So far, we have looked at the history and development of Buddhist ideas, and we have considered the most important concepts
chunk_1269| including meditation, mindfulness, happiness, and different states of mind. But what does it mean to be a Buddhist and ever-growing?| including meditation, mindfulness, happiness, and different states of mind. But what does it mean to be a Buddhist and ever-growing?
chunk_1270| everyday life? How does all this mindfulness and meditation fit into the realities| everyday life? How does all this mindfulness and meditation fit into the realities
chunk_1271| of living in the world at this time. Each moment in each and every day offers an opportunity| of living in the world at this time. Each moment in each and every day offers an opportunity
chunk_1272| to improve our inner mental worlds. The door is always open, and all it takes is a particular kind of attention.| to improve our inner mental worlds. The door is always open, and all it takes is a particular kind of attention.
chunk_1273| Now, this might seem perfectly straightforward, but if you honestly try to develop this attention,| Now, this might seem perfectly straightforward, but if you honestly try to develop this attention,
chunk_1274| come to know the nature of the problem for yourself. As we have seen, all of us| come to know the nature of the problem for yourself. As we have seen, all of us
chunk_1275| us go through different states of mind each day. Scientists studying the brain have identified certain frequencies, ranging| us go through different states of mind each day. Scientists studying the brain have identified certain frequencies, ranging
chunk_1276| from lower to higher frequencies that correspond to our different states of mind.| from lower to higher frequencies that correspond to our different states of mind.
chunk_1277| When we are in a deep, dreamless sleep, our frequencies tend to be low. But when we dream, they change.| When we are in a deep, dreamless sleep, our frequencies tend to be low. But when we dream, they change.
chunk_1278| During our normal wakeful awareness, beta state, they are cycling between 14 and 30 cycle| During our normal wakeful awareness, beta state, they are cycling between 14 and 30 cycle
chunk_1279| cycles per second, and this gives rise to the regular experience of being awake and active.| cycles per second, and this gives rise to the regular experience of being awake and active.
chunk_1280| we concentrate more and more, they quicken. And during sleep meditation,| we concentrate more and more, they quicken. And during sleep meditation,
chunk_1281| we are able to access theta and even delta states of awareness. This is very rare and comes with a| we are able to access theta and even delta states of awareness. This is very rare and comes with a
chunk_1282| whole new experience of life. Practically though, we are more| whole new experience of life. Practically though, we are more
chunk_1283| more interested in being happy than in experiencing altered states of mind. This is where the idea of mindfulness comes in.| more interested in being happy than in experiencing altered states of mind. This is where the idea of mindfulness comes in.
chunk_1284| This mindfulness starts out during our simple meditative practice, but it must eventually become a fixed element in our state of| This mindfulness starts out during our simple meditative practice, but it must eventually become a fixed element in our state of
chunk_1285| mind, our level of awareness, or our brain frequencies. We are not meant to go through| mind, our level of awareness, or our brain frequencies. We are not meant to go through
chunk_1286| life in a vague dream, reacting to one stimulus after the next, but rather| life in a vague dream, reacting to one stimulus after the next, but rather
chunk_1287| we are meant to be the architects of our own lives. We are meant to wake up and realize that we create the reality within us.| we are meant to be the architects of our own lives. We are meant to wake up and realize that we create the reality within us.
chunk_1288| This takes dedication. Of course, there are always things happening around us that we have no control over. The world is a| This takes dedication. Of course, there are always things happening around us that we have no control over. The world is a
chunk_1289| complex place, and the challenges we face are endless. We need to eat and provide for the basic necessities of life. Things are always| complex place, and the challenges we face are endless. We need to eat and provide for the basic necessities of life. Things are always
chunk_1290| changing, so we need to constantly adapt to new things. Once we have come to the realization that our minds are| changing, so we need to constantly adapt to new things. Once we have come to the realization that our minds are
chunk_1291| far more powerful than we give them credit for, things begin to change inwardly. We start to| far more powerful than we give them credit for, things begin to change inwardly. We start to
chunk_1292| to become unchained from our negative emotions, though they still exist. We do not continue to wallow in misery.| to become unchained from our negative emotions, though they still exist. We do not continue to wallow in misery.
chunk_1293| We can extend this understanding into every situation we face in life because we are mindful,| We can extend this understanding into every situation we face in life because we are mindful,
chunk_1294| and our sense of balance tends to become solid and unbreakable. We can start to maintain a constant overconfidence| and our sense of balance tends to become solid and unbreakable. We can start to maintain a constant overconfidence
chunk_1295| and feeling toward the experiences we go through at each moment of the day. Real life offers| and feeling toward the experiences we go through at each moment of the day. Real life offers
chunk_1296| the opportunity to test our skills and remaining aware. It is one thing to expect| the opportunity to test our skills and remaining aware. It is one thing to expect
chunk_1297| the bliss of pure awareness during meditation. It is quite another matter to hold on to this peace when we have| the bliss of pure awareness during meditation. It is quite another matter to hold on to this peace when we have
chunk_1298| have to face a busy, challenging day. Every activity and every interaction with other people tends to| have to face a busy, challenging day. Every activity and every interaction with other people tends to
chunk_1299| us away from this internal peace. It is a common thing for Buddhists who regularly practice meditation| us away from this internal peace. It is a common thing for Buddhists who regularly practice meditation
chunk_1300| or for anyone at all, whether Buddhist or not, to reach a point where they question| or for anyone at all, whether Buddhist or not, to reach a point where they question
chunk_1301| the usefulness of their meditation practice. Is it really worth it? It takes tenacity to remain| the usefulness of their meditation practice. Is it really worth it? It takes tenacity to remain
chunk_1302| awake and it is easy to slip back into the slumber of ignorance.| awake and it is easy to slip back into the slumber of ignorance.
chunk_1303| Eventually, though, the pain and emptiness of such sleepy existence will shake us awake again,| Eventually, though, the pain and emptiness of such sleepy existence will shake us awake again,
chunk_1304| and force us to question our methods. Gradually, over time, a mindful alert| and force us to question our methods. Gradually, over time, a mindful alert
chunk_1305| state of mind becomes second nature. We gain confidence in our inner guide. We trust our instincts| state of mind becomes second nature. We gain confidence in our inner guide. We trust our instincts
chunk_1306| and we let go of persistent negative patterns of behavior, the mind returns to a natural state| and we let go of persistent negative patterns of behavior, the mind returns to a natural state
chunk_1307| where everything is harmonious, acceptable, and open. In this way we become better people.| where everything is harmonious, acceptable, and open. In this way we become better people.
chunk_1308| Meditation is not about seeing visions or achieving mental superpowers. It is about becoming free from our own| Meditation is not about seeing visions or achieving mental superpowers. It is about becoming free from our own
chunk_1309| unnatural points of view from rigid, harmful patterns of thought and opening the mind to new insights.| unnatural points of view from rigid, harmful patterns of thought and opening the mind to new insights.
chunk_1310| Developing mindfulness is not about escaping the world into a dream| Developing mindfulness is not about escaping the world into a dream
chunk_1311| comfort zone. It is not about building a fortress in the mind to filter out painful experiences.| comfort zone. It is not about building a fortress in the mind to filter out painful experiences.
chunk_1312| Rather, it accepts all experiences without judging or labeling them, without trying to change them,| Rather, it accepts all experiences without judging or labeling them, without trying to change them,
chunk_1313| ignore them, or push them away. In this way, our minds and hearts become free.| ignore them, or push them away. In this way, our minds and hearts become free.
chunk_1314| We learn to flow with a constant change, never regretting anything and never| We learn to flow with a constant change, never regretting anything and never
chunk_1315| getting swept away by your own confusion. Once we learn to love and accept ourselves, morality will| getting swept away by your own confusion. Once we learn to love and accept ourselves, morality will
chunk_1316| naturally follow. Instead of following rules and regulations as laid down in some book, on a tablet, or in a collection of| naturally follow. Instead of following rules and regulations as laid down in some book, on a tablet, or in a collection of
chunk_1317| of laws, our own sense of peace and tranquility will guide us to the right way to live. We will begin to| of laws, our own sense of peace and tranquility will guide us to the right way to live. We will begin to
chunk_1318| see the negative emotional effects of theft, greed, anger, and unfairness.| see the negative emotional effects of theft, greed, anger, and unfairness.
chunk_1319| We will naturally want to treat others well because we are filled with compassion. No one needs to instruct us| We will naturally want to treat others well because we are filled with compassion. No one needs to instruct us
chunk_1320| anymore, it becomes self-evident. The Buddha counseled his followers who were on the path to self-development and enlightenment| anymore, it becomes self-evident. The Buddha counseled his followers who were on the path to self-development and enlightenment
chunk_1321| enlightenment to be generous and compassionate. He knew that, like most of us,| enlightenment to be generous and compassionate. He knew that, like most of us,
chunk_1322| they were still caught up in ignorance and mental sleep. In fact,| they were still caught up in ignorance and mental sleep. In fact,
chunk_1323| Having an open heart and a pure, clean inner state is a prerequisite for enlightenment.| Having an open heart and a pure, clean inner state is a prerequisite for enlightenment.
chunk_1324| Weighed down by guilt and negativity, we can never truly progress out of the morass of human suffering.| Weighed down by guilt and negativity, we can never truly progress out of the morass of human suffering.
chunk_1325| we are natural, pure, and open, we can begin to enjoy the fruits of our efforts.| we are natural, pure, and open, we can begin to enjoy the fruits of our efforts.
chunk_1326| The law of karma is operating at all time, in each moment. Our thoughts, feelings and actions are all linked.| The law of karma is operating at all time, in each moment. Our thoughts, feelings and actions are all linked.
chunk_1327| these elements are also linked to the causal effects of our actions. What we think is| these elements are also linked to the causal effects of our actions. What we think is
chunk_1328| and do influences the world, and we are influenced in return, since all things are| and do influences the world, and we are influenced in return, since all things are
chunk_1329| connected. Even if one gets away with murder in this life, the law of karma ensures that inwardly,| connected. Even if one gets away with murder in this life, the law of karma ensures that inwardly,
chunk_1330| the effects are felt. This is why Buddha laid down some basic guidelines for his followers.| the effects are felt. This is why Buddha laid down some basic guidelines for his followers.
chunk_1331| to refrain from taking life, not to steal, to avoid sexual misconduct,| to refrain from taking life, not to steal, to avoid sexual misconduct,
chunk_1332| misconduct, to refrain from lies and false speech, to avoid intoxicants.| misconduct, to refrain from lies and false speech, to avoid intoxicants.
chunk_1333| This is the concept of virtue, sila, which is basic to Buddhism. These are| This is the concept of virtue, sila, which is basic to Buddhism. These are
chunk_1334| commandments of the Old Testament and the Bible. You are always free to disregard any or all of them, but doing so will| commandments of the Old Testament and the Bible. You are always free to disregard any or all of them, but doing so will
chunk_1335| so will lead to unhappiness. Living a simple, honest life will free your heart and mind from the burdens of regret and| so will lead to unhappiness. Living a simple, honest life will free your heart and mind from the burdens of regret and
chunk_1336| shame from guilt and worry. If you've done your best to treat others as kindly and as fairly| shame from guilt and worry. If you've done your best to treat others as kindly and as fairly
chunk_1337| you will be blessed with a calm heart and peaceful sleep. As individuals and as a society,| you will be blessed with a calm heart and peaceful sleep. As individuals and as a society,
chunk_1338| we could only benefit from this. Realistically and practically, not one of us is able to solve all| we could only benefit from this. Realistically and practically, not one of us is able to solve all
chunk_1339| all of the world's problems. What we can do though is to look to ourselves. Once we realize that we are responsible for our thoughts, we are able to start changing| all of the world's problems. What we can do though is to look to ourselves. Once we realize that we are responsible for our thoughts, we are able to start changing
chunk_1340| our own personal worlds. As children, there comes a point when we realize that our thoughts are| our own personal worlds. As children, there comes a point when we realize that our thoughts are
chunk_1341| and cannot be seen by our mothers and fathers. As we grow and develop mentally, we all create a particular relationship between our inner thoughts| and cannot be seen by our mothers and fathers. As we grow and develop mentally, we all create a particular relationship between our inner thoughts
chunk_1342| thoughts and our outward actions. There is a kind of subterfuge at work.| thoughts and our outward actions. There is a kind of subterfuge at work.
chunk_1343| outwardly we smile and nod but inwardly we might be cursing someone| outwardly we smile and nod but inwardly we might be cursing someone
chunk_1344| This habit becomes so entrenched that we aren't even aware of it anymore. When we realize that our minds are germinating seeds of| This habit becomes so entrenched that we aren't even aware of it anymore. When we realize that our minds are germinating seeds of
chunk_1345| unhappiness within us, through mindful awareness of our inner workings, we start to realize that the thoughts we hold| unhappiness within us, through mindful awareness of our inner workings, we start to realize that the thoughts we hold
chunk_1346| do indeed become visible outwardly. Our frustrations will come out one way or another, and more often| do indeed become visible outwardly. Our frustrations will come out one way or another, and more often
chunk_1347| than not, the victim is innocent. We might take out our anger on our| than not, the victim is innocent. We might take out our anger on our
chunk_1348| loved ones, for example, who had nothing to do with the crimes of the person we are actually angry with.| loved ones, for example, who had nothing to do with the crimes of the person we are actually angry with.
chunk_1349| Practical Buddhism affects our inner worlds far more than the outer world. Gradually, we develop peace,| Practical Buddhism affects our inner worlds far more than the outer world. Gradually, we develop peace,
chunk_1350| equanimity and happiness. This is where the teachings of Buddha start to transform our outer| equanimity and happiness. This is where the teachings of Buddha start to transform our outer
chunk_1351| Instead of adding to the woes of the world, we've become sources of comfort and guidance to our fellow humans.| Instead of adding to the woes of the world, we've become sources of comfort and guidance to our fellow humans.
chunk_1352| sufferers in this life. By following the practical guidance| sufferers in this life. By following the practical guidance
chunk_1353| guidelines of Buddhism, we've become better people in every respect. We can become better husbands or wives by| guidelines of Buddhism, we've become better people in every respect. We can become better husbands or wives by
chunk_1354| becoming aware of the suffering that our spouse is experiencing and having compassion. Simple| becoming aware of the suffering that our spouse is experiencing and having compassion. Simple
chunk_1355| need to lead to arguments, further increasing the pain in life. Instead, we can become a source of balance and comfort.| need to lead to arguments, further increasing the pain in life. Instead, we can become a source of balance and comfort.
chunk_1356| We can be better parents by teaching our children to gradually become| We can be better parents by teaching our children to gradually become
chunk_1357| more mindful and compassionate. Instead of holding up impossible standards for them to conform to in order to please us, we can show them| more mindful and compassionate. Instead of holding up impossible standards for them to conform to in order to please us, we can show them
chunk_1358| that a happy life depends on a happy mind. We can teach them to get in touch with their own source of happiness| that a happy life depends on a happy mind. We can teach them to get in touch with their own source of happiness
chunk_1359| from deep within. Besides providing for their physical needs, we can give them and| from deep within. Besides providing for their physical needs, we can give them and
chunk_1360| unshakable confidence in the natural goodness of life and instill peace deep in their hearts.| unshakable confidence in the natural goodness of life and instill peace deep in their hearts.
chunk_1361| Meditation and mindfulness spills over with positive benefits in every area of life.| Meditation and mindfulness spills over with positive benefits in every area of life.
chunk_1362| more consciously will improve your health. Paying attention to the body and maintaining a natural balance will| more consciously will improve your health. Paying attention to the body and maintaining a natural balance will
chunk_1363| will likewise add years to life and prevent many avoidable problems. Sitting in meditation| will likewise add years to life and prevent many avoidable problems. Sitting in meditation
chunk_1364| regularly will strengthen the back and more importantly strengthen the mind.| regularly will strengthen the back and more importantly strengthen the mind.
chunk_1365| You will be able to concentrate for longer periods of time and slowly develop a sense of inner peace.| You will be able to concentrate for longer periods of time and slowly develop a sense of inner peace.
chunk_1366| self-image will improve and you will find yourself more able to accept your own imperfections and drop the| self-image will improve and you will find yourself more able to accept your own imperfections and drop the
chunk_1367| emotional baggage that comes with self-hatred. Chasing after pleasures, excitements, and passions| emotional baggage that comes with self-hatred. Chasing after pleasures, excitements, and passions
chunk_1368| will start to become less alluring because of a well-developed inner security and happiness.| will start to become less alluring because of a well-developed inner security and happiness.
chunk_1369| people do to get their kicks, whether it be drugs, sex, eating, drinking, or partying,| people do to get their kicks, whether it be drugs, sex, eating, drinking, or partying,
chunk_1370| or any other form of thrill-seeking will start to seem| or any other form of thrill-seeking will start to seem
chunk_1371| a little pointless. Although these types of things bring temporary enjoyment and a momentary escape| a little pointless. Although these types of things bring temporary enjoyment and a momentary escape
chunk_1372| from the suffering in life, they never last, and they tend to come with a lot of harmful side effects.| from the suffering in life, they never last, and they tend to come with a lot of harmful side effects.
chunk_1373| Slowly, the truth about it will dawn on us, and we will be in a strong position to| Slowly, the truth about it will dawn on us, and we will be in a strong position to
chunk_1374| change negative habits into positive ones. Buddhist wisdom will show you the cause of all the suffering| change negative habits into positive ones. Buddhist wisdom will show you the cause of all the suffering
chunk_1375| You gradually see that people are turning life into hell for themselves by continually clinging to the truth.| You gradually see that people are turning life into hell for themselves by continually clinging to the truth.
chunk_1376| their greed, their fear, and their own hurtful egos. Would there be war and crime if everyone| their greed, their fear, and their own hurtful egos. Would there be war and crime if everyone
chunk_1377| able to let go of their own sense of self-importance? Change only| able to let go of their own sense of self-importance? Change only
chunk_1378| comes from within. We can show others the way and encourage them to follow it for themselves, but we can never truly| comes from within. We can show others the way and encourage them to follow it for themselves, but we can never truly
chunk_1379| change other people. Each one needs to find his own way and we need to learn to accept this path| change other people. Each one needs to find his own way and we need to learn to accept this path
chunk_1380| politicians and world reformers will always encounter this stumbling block no matter how lofty it may seem.| politicians and world reformers will always encounter this stumbling block no matter how lofty it may seem.
chunk_1381| their ideals are. Real change starts in our hearts and minds. When we are finally so tired| their ideals are. Real change starts in our hearts and minds. When we are finally so tired
chunk_1382| of all the pain and longing, we start to look for a way out. And at that point, the Buddha's| of all the pain and longing, we start to look for a way out. And at that point, the Buddha's
